id,text,category,source,is_favorite,created_at,scheduled_date,user_id,theme,ordre
8703a9a7-94d3-4ca6-98cc-60937ac65463,"الومضة رقم 440: إيقاظ المحبة
إن من موجبات الانتقال عن المعصية هو ( الاعتقاد ) بشدة عذاب الحق في الآخرة وأليم انتقامه في الدنيا ، فإنه غير غافل عما يعمل الظالمون ..ولكن هناك سبيلاً آخر قد يكون أنفع من سابقه ، وهو ( إحساسه ) بمحبته للحق الذي يهبه حالة من الالتفات واليقظة ، فيرى نفسه وكأنه كان نائماً على مزبلة واستيقظ على نتنه ، وهو يواجه - على مساقة قريبة منه - الجنات والرياحين ، فمن الطبيعي أن يبادر من تلقاء نفسه في الانتقال من المزابل إلى الروضات ..وليعلم أن استيعاب هذا المعنى ، كفيل بتغيير مسار كثير من العصاة ، يعبر عنها الإمام (ع) في المناجاة الشعبانية بقوله : { إلهي لم يكن لي حول فأنتقل عـن معصيتك ، إلا في وقت أيقظتني لمحبتك }..فيقظة المحبة أبلغ في الوصول إلى الحق ، من رهبة العقاب .",thoughts,الومضات #إيمان # ثقة # حب # شك (ثقة),false,2025-03-06,2025-07-13,e2841233-397e-4ade-9351-0c71de3aebd4,,
870b54c6-a650-436c-88bf-15e7fbfadfa3,"     الْكَرِيمُ الكثير الخير، الجواد المعطي الذي لا ينفد عطاؤه، ",hadiths,أسماء الله الحسنى #حكمة,false,2025-03-06,2025-04-03,e2841233-397e-4ade-9351-0c71de3aebd4,,
873a7788-84a4-49f0-bd66-ed3530da0f03,     الْقُدُّوس الطاهر المنزه عن العيوب والنقائص، وعن كل ما تحيط به العقول.,hadiths,أسماء الله الحسنى #حكمة,false,2025-03-06,2025-03-12,e2841233-397e-4ade-9351-0c71de3aebd4,,
879d8598-add3-49eb-a850-41195f36aed8,"الومضة رقم 106: الجن والشياطين
اعتاد البعض على الخوف من قضايا الجن ، وإيذائهم لبني آدم مع ما ينسجونه في هذا المجال من أنواع الخيال والأساطير ..والأجدر بهم أن ينتابهم الخوف من حقيقة أشد ملامسة لواقع البشر وأخطر على مسيرته وهي قضية إبليس ..فانه قد أقسم على إغواء البشر بشتى صنوفه ، لا يستثنى منهم أحدا إلا عباد الله المخلصين ..وهذا الخوف من الخوف ( المحمود ) بخلاف الخوف الأول ، لما يستلزمه من الحذر لئلا يقع في حباله ..والمشكلة في هذا العدو أنه لا يترك الإنسان حتى لو تركه ، وكف عن عداوته ، بل يزداد ( التصاقا ) بالعبد كلما ( أهمله ) أو داهنه .",thoughts,الومضات #إيمان # حب,false,2025-03-06,2025-04-09,e2841233-397e-4ade-9351-0c71de3aebd4,,
87e2f149-84e0-4bb5-af4c-5363c1e377d9,"الومضة رقم 90: البلاء المعوض 
إن البلاء الذي يصيب المؤمن الذي اخلص حياته لله رب العالمين ، بمثابة البلاء الذي يصيب العامل أثناء العمل مع من ضمن له الخسارة في نفسه وبدنه ..فمع علمه بأن كل بلاء يصيبه فهو ( مضمون ) العوض ، فإنه لا ( يستوحش ) لتوارد البلاء مهما كان شديدا ..بل قد يفرح - في قرارة نفسه - لو علم بالعوض المضاعف الذي لا يتناسب مع حجم الخسارة ، وهذا خلافا لمن يصيبه البلاء وهو لا يعلم انه رفع لدرجة أو كفارة لسيئة ، فيستوحش من أدنى البلاء يصيبه ، لما يرى فيه من تفويتٍ للّذائذ من دون تعويض . ",thoughts,الومضات #إيمان # سعادة,false,2025-03-06,2025-04-03,e2841233-397e-4ade-9351-0c71de3aebd4,,
88565e17-3598-4c7d-8537-ae3e6b06a3bf,"الومضة رقم 472: لزوم الإحساس بالغيرة
إن على المرء أن يعيش شيئاً من الغيرة والحمية على ( مكتسباته ) في عالم القرب من الحق المتعال ..وعليه فإذا رأي إقبالاً في نفسه على ما يوجب له الهبوط من عالمه العلوي ، أحسّ بما يشبه الغيرة المـنقدحة في نفس المرأة تجاه ضرتها ..فهو لا يرضى من نفسه التنقل بين من مثَلَهما كمثل الضرتين ، فإن الالتفات إلى إحداهما لمن موجبات سخط الأخرى كما هو واضح ..فلو عاش العبد هذه الحقيقة بوضوح ، وآثر عالم الهدى على عالم الهوى ، لانتباه شعورٌ ( بالكراهة ) الشديدة تجاه النفس وما تشتهيها ، عند ( الاسترسال ) في الشهوات ، كالكراهية الـمنقدحه في نفس المرأة عند الاهتمام بضرّتها ..وهذا من أفضل الروادع التي توجب استقامة العبد في الحياة .",thoughts,الومضات #إيمان,false,2025-03-06,2025-07-23,e2841233-397e-4ade-9351-0c71de3aebd4,,
888dd9fa-188b-45a9-86fe-916816ad013e,"الومضة رقم 410: تجاوز الحاكمية
إن الدين عبارة عن مجموعة من القوانين التكليفية والوضعية في الأفعال والتروك ، وهي التي ( تحكم ) علاقة العباد بربهم ، وبالمخلوقين من جهة أخرى ، ومن هنا كانت هذه القوانين من شؤون ( حاكمية ) الملك الحق المبين ..ولـيُعلم أن أيّ تدخّل غير مأذون به في هذا المجال ، يُعـدّ تحدياً وتجاوزاً لتلك الحاكمية القاهرة ..ومن هنا جاءت النصوص المحذرة من: تفسير القرآن بالرأي ، والبدعة ، والقياس في الدين ، والتصرف في الحديث بالجعل والتحريف ، واتباع ما ليس فيه علم ..فعلى العبد أن يحذر الاعتقاد بأي أمرٍ - ولو كان حقيراً - ما لم يقم عليه برهان من شرع أو عقل ، لئلا ( يعتاد ) إتباع الظن المنهيّ عنه ، فيقع نتيجة لذلك في شباك الشيطان ، لتبنّـيه العقائد الفاسدة التي تغير مسيرة العباد وتفسد صالح البلاد ، وقد ورد عن الإمام الرضا (ع) أنه قال : { إن أدنى ما يُـخرج الرجل عن الإيمان ، أن يقول للحصاة هذه نواة ، ثم يدين بذلك ويبرأ ممن خالفه }البحار-ج2ص115..فليست المشكلة الكبرى في القول المجرد الذي لا يستتبع اعتقادا ، بل المشكلة فيما ذكر من الديانة به والبراءة ممن خالفه .",thoughts,الومضات #إيمان # ثقة # شك (ثقة),false,2025-03-06,2025-07-03,e2841233-397e-4ade-9351-0c71de3aebd4,,
8892e4cc-f873-4367-897d-009dbe6d4f4c,﴿إِنَّ الَّذينَ تَوَفّاهُمُ المَلائِكَةُ ظالِمي أَنفُسِهِم قالوا فيمَ كُنتُم قالوا كُنّا مُستَضعَفينَ فِي الأَرضِ قالوا أَلَم تَكُن أَرضُ اللَّهِ واسِعَةً فَتُهاجِروا فيهاف َأُولئِكَ مَأواهُم جَهَنَّمُ وَساءَت مَصيرًا﴾ [النساء: ٩٧],verses,القرآن الكريم #حكمة,false,2025-03-06,2025-07-11,e2841233-397e-4ade-9351-0c71de3aebd4,,
8899cfb7-404a-49e5-9c04-707d52d448c3,"الومضة رقم 148: معاملة الوصاية لا السيادة
ينـبغي أن تكون معاملة الأب مع أبنائه معامـلة ( الوصيّ ) مع الموصى عليهم ، لا معاملة ( السّـيد ) مع عبيده ..فارتباط البنوّة منشأه ظرفية الأم لنمو الجنين المنعقد من نطفة الأب ..وأين نسبة علقة ( الظرفـيةّ ) - وان عظّم الشارع حرمتها خصوصا في الأم - من علـقة ( الإيجاد ) المختص بالمبدع المتعال ؟!..فالمتصرف في شؤون الخلق بدء وختماً ، هو صاحب الولاية على المخلوقين ، فينبغي على العبد العمل بمقتـضى رضا المالك ، حتى مع تـفويض الولاية المحـدودة إليه - في هذه النشأة الدنيا - و ذلك ضمن شروط محددة أيضاً . والامر كذلك فى علاقة الابوة والزوجية والرقية والوصاية والحكومة والحضانة والكفالة وغير ذلك .",thoughts,الومضات #إيمان # حب # سعادة,false,2025-03-06,2025-04-23,e2841233-397e-4ade-9351-0c71de3aebd4,,
88dda9b8-05e2-4e38-b287-24fbde534cd9,"الومضة رقم 92: هندسة التكامل 
إن الذي يريد أن يحقق مستوى من التكامل الروحي في حياته ، عليه أن يمتلك خطة مدروسة: لها ( مراحلها ) المتدرجة ، ولها ( تقسيمها ) الزمني لكل مرحلة ، وفيها ( دراسة ) لنقاط ضعفه وقوته ، وفيها ( ملاحظة ) لتجارب الآخرين ، وفيها ( معرفة ) للعوارض التي تنتاب مجمل السائرين في الطريق: كالقبض والبسط ، وإعراض الخلق ، وضيق الصدر ، وهجوم الوساوس ..هذا المخطط ببعديه النظري والعملي ، ينبغي أن يكون واضحا دائما للسائرين إلى الله تعالى ، وإلا كان صاحبها كمن يحتطب ليلا ..إذ كما أن هندسة البناء المادي - وإن طال البحث فيها - أساس لنجاح البناء خارجاً ، فكذلك الأمر في البناء المعنوي ، فإن وضوح الخطـة وإتقانها ، وهندسة مراحلها ، مدعاة للسير على هدى واطمئنان ، وهذا بخلاف السائر على غير ( هدى ) ، فإنه لا تزيده كثرة السير إلا بعداً . ",thoughts,الومضات #إيمان # نجاح,false,2025-03-06,2025-04-04,e2841233-397e-4ade-9351-0c71de3aebd4,,
88e17fb6-7a3d-49b4-89b9-09888e12f6ec,﴿وَإِن مِنكُم إِلّا وارِدُها كانَ عَلى رَبِّكَ حَتمًا مَقضِيًّا ۝ ثُمَّ نُنَجِّي الَّذينَ اتَّقَوا وَنَذَرُ الظّالِمينَ فيها جِثِيًّا﴾ [مريم: ٧١-٧٢],verses,القرآن الكريم #حكمة,false,2025-03-06,2025-08-14,e2841233-397e-4ade-9351-0c71de3aebd4,,
8937cf15-559e-4e35-b37e-4c24acea326f,"الومضة رقم 458: تواصل الغيث
إن ساعات الإقبال التي تتفق للعبد الغافل بين فترة وأخرى ، كالمطر في الأرض ( القاحلة ) سرعان ما يجف بما لا يستنبت شيئاً من الحياة ، خلافاً للخصبة من الأرض ، فإن كل قطرة غيث لها دورها في سرعة نمو ما فيها من البذور ، ووفرة ما ينبت عليها من الزروع ..نعم إن من الممكن أن ( ينـقّي ) الغيث المتواصل الأرض من سبَخِها ، وبالتالي ( يُعـدّها ) للزرع لو شاء ذلك صاحبها ..وهكذا الأمر في النفوس التي تتعرض للنفحات المتلاحقة ، فإنها قد تكتسب قابلية الخصب بعد طول الجدب .",thoughts,الومضات #أمل # حب # صبر,false,2025-03-06,2025-07-19,e2841233-397e-4ade-9351-0c71de3aebd4,,
8a90c4b1-d723-496e-bddc-8e98c752f0a8,"الومضة رقم 430: الشيطان القرين
إن من التهديدات الكبرى للغافلين عن الحق ، المشتغلين بالمحسوسات ، والمنهمكين في الشهوات ، هو ما ورد في قوله تعالى: { ومن يعشُ عن ذكر الرحمن نقيض له شيطاناً فهو له قرين }..فما حال الإنسان الذي اقترن به شيطانٌ يغويه ، غير الشيطان الأكبر الذي يُشرف على الإنسان وعلى قرينه ؟!..ومن المعلوم أن هذا الشيطان القرين ، يصاحب المرء في كل ( تقلّباته ) ، فيكون خبيراً بواقع العبد أكثر من نفسه ، فيعلم بذلك نقاط ضعفه وقوته ..ومن هنا تكمن ( خطورته ) إذ يسوق العبد إلى الهاوية ، مستعيناً بنقاط ضعفه ، بعد أن أبعده عن جادة الهدى ، مُعرضاً به عن نقاط قوته .",thoughts,الومضات #إيمان # حب,false,2025-03-06,2025-07-09,e2841233-397e-4ade-9351-0c71de3aebd4,,
8aabf1fe-9b16-416d-b979-c98394fb9a51,"الومضة رقم 373: التمكين بالتصرف في القلوب
إن مما يعول عليه المؤمن في حياته هو ( التصرف ) الإلهي في قلوب العباد حباً وبغضاً ..ومثال ذلك في حياة الأنبياء (ع) هو تصرف الحق المتعال في قلب العزيز ، بما جعله يهوى يوسف الصديق ويكرم مثواه إلى درجة اتخاذه ولداً مع ما يستلزمه من العطف والحنان ، ثم يعقّب ذلك بقوله تعالى: { وكذلك مكّنا ليوسف في الأرض }..فهذا ( تمكين ) منتسب للحق وإن كان تصرفاً في قلب العزيز ، وعليه فإن من يرغب في العزة والملك ، فعليه أن يعلم أن ( أسباب ) ذلك كله بيد القدير المتعال ، فهو الذي يسوق الأسباب في هذا المجال - وما أكثرها - لمن يريد له العزة والملك ..وشتان بين عزة وملك يعطيهما الحكيم الخبير ، وبين ما يتكلفه العبد تسلطاً على رقاب الآخرين ، بما يؤول أخيراً إلى الذل في الدنيا والعذاب في الآخرة .",thoughts,الومضات #إيمان # حب # حزن (مواساة),false,2025-03-06,2025-06-20,e2841233-397e-4ade-9351-0c71de3aebd4,,
8ab5a248-5b00-4be3-8f60-e71851b08ac4,"الومضة رقم 374: المفاهيم الخاطئة
هنالك بعض المفاهيم التي يخطئ فهمها من لم يؤت حظاً من العلم ، والإلمام بالنصوص الواردة عن حملة الوحي الإلهي ، فمن تلك المفاهيم: الزهد ، والعزلة ، والتوكل ، والصمت ، والذكر ، والانتصار للحق ، والأنس بالغير ، والانقطاع بترك الأسباب ، والكرامة ، والواردات الغيبية وما شابه ذلك ، لأنها مفاهيم ( متأرجحة ) عند الخلق بين جانبي الإفراط والتفريط مفهوماً وتطبيقاً ، فقد يأخذ العبد بأحد جانبيه ليجلب لنفسه ما لا يحمد عقباه ..وقد يُـوفق ( للاعتدال ) في تطبيق بعض المفاهيم دون بعضها الآخر ، فينمو نمواً غير متزنٍ ، كما لو نما بعض أجزاء بدنه دون الآخر ، مما يجعله موجوداً غير مستوي الخلقة في تكوينه النفسي ..ومن هنا لزم أن يكون ( الإمام ) على الأمة الوسط ، هو من اعتدلت فيه كل صفات الكمال - فهماً وتطبيقاً - ومن بعده الأقرب فالأقرب إلى مثل هذا الاعتدال .",thoughts,الومضات #إيمان,false,2025-03-06,2025-06-21,e2841233-397e-4ade-9351-0c71de3aebd4,,
8ac8472a-e413-4035-861f-5a6e14a8d1e7,     الْعَظِيمُ في كل شيء، عظيم في ذاتك وأسمائك وصفاتك، فلا أحد يساويك، ولا عظيم يدانيك.,hadiths,أسماء الله الحسنى #حكمة,false,2025-03-06,2025-03-13,e2841233-397e-4ade-9351-0c71de3aebd4,,
8acbb105-3450-48a1-ba6a-7df10c38a12c,"الومضة رقم 438: الرصيد الكاذب
ما أخطر العلم على العالم الذي لا عمل له ، إذ أن ذلك مدعاة ( للغرور ) والارتياح الكاذب إلى وجود رصيد عنده ، والحال أنه لم يملأ إلا جانباً ضئيلاً من عالم ( ذهنه ) ، والذي يعد بدوره جزءاً محدوداً من وجوده ، الجامع لأبعاد أخرى ومنها عالم الذهن ..أضف إلى أن نقش المعلومة في الذهن ، بمثابة نقش الكتابة في الحجر ، والكتابة على الورق ، في أنه لا يعد - في حد نفسه - كمالا يُـعوّل عليه ( بمجرده ) في مسيرة الكمال ، ولهذا اجتمع العلم وهو أداة الإنارة ، مع الضلال وهو واقع الظلمة ، كما في قوله تعالى: { وأضله الله على علمٍ }.",thoughts,الومضات #أمل # إيمان,false,2025-03-06,2025-07-12,e2841233-397e-4ade-9351-0c71de3aebd4,,
8aee428f-a9e7-41dd-83bf-8a2af3e46880,عن أبي هريرة رضي الله عنه أن رسول الله صلى الله عليه وسلم قال: (إذا قلت لصاحبك: أنصت، يوم الجمعة والإمام يخطب، فقد لغوت) رواه البخاري ومسلم,hadiths,الأحاديث القصار #إيمان,false,2025-03-06,2025-08-27,e2841233-397e-4ade-9351-0c71de3aebd4,,
8b29b164-fe6a-4a1f-ad20-8890de2c8230,عن أبي هريرة رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم: قال الله (أعددت لعبادي الصالحين ما لا عين رأت، ولا أذن سمعت، ولا خطر على قلب بشر، فاقرءوا إن شئتم: {فلا تعلم نفسٌ ما أُخفي لهم من قُرة أعيُن}) رواه البخاري ومسلم,hadiths,الأحاديث القصار #إيمان,false,2025-03-06,2025-07-07,e2841233-397e-4ade-9351-0c71de3aebd4,,
8b73dfb0-48c9-460a-a34c-7a611f2ed9ef,﴿إِنَّ اللَّهَ يَأمُرُ بِالعَدلِ وَالإِحسانِ وَإيتاءِ ذِي القُربى وَيَنهى عَنِ الفَحشاءِ وَالمُنكَرِ وَالبَغيِ يَعِظُكُم لَعَلَّكُم تَذَكَّرونَ ۝ وَأَوفوا بِعَهدِ اللَّهِ إِذا عاهَدتُم وَلا تَنقُضُوا الأَيمانَ بَعدَ تَوكيدِها وَقَد جَعَلتُمُ اللَّهَ عَلَيكُم كَفيلًا إِنَّ اللَّهَ يَعلَمُ ما تَفعَلونَ ۝ وَلا تَكونوا كَالَّتي نَقَضَت غَزلَها مِن بَعدِ قُوَّةٍ أَنكاثًا تَتَّخِذونَ أَيمانَكُم دَخَلًا بَينَكُم أَن تَكونَ أُمَّةٌ هِيَ أَربى مِن أُمَّةٍ إِنَّما يَبلوكُمُ اللَّهُ بِهِ وَلَيُبَيِّنَنَّ لَكُم يَومَ القِيامَةِ ما كُنتُم فيهِ تَختَلِفونَ ۝ وَلَو شاءَ اللَّهُ لَجَعَلَكُم أُمَّةً واحِدَةً وَلكِن يُضِلُّ مَن يَشاءُ وَيَهدي مَن يَشاءُ وَلَتُسأَلُنَّ عَمّا كُنتُم تَعمَلونَ﴾ [النحل: ٩٠-٩٣],verses,القرآن الكريم #أمل # إيمان,false,2025-03-06,2025-08-08,e2841233-397e-4ade-9351-0c71de3aebd4,,
8b78aa73-cf69-4003-a0a8-66742266d811,"الومضة رقم 525: مواجهة العقيدة الفاسدة
إن الأسلوب الأمثل في مواجهة من يحمل عقيدة باطلة ، هو إتباع أسلوب التدرج في تخليصه من ذلك الباطل ، يتمثل في: ( التشكيك ) أولاً في يقينه بصحة معتقده ، ليتزلزل ما هو ثابت في نفسه ، كالشجرة التي يراد اقتلاعها فيُحرّك أولاً من موضعها ..ثم ( تقديم ) البديل الصالح بالدليل والبرهان ثانياً ، من دون تجريح أو تسخيف لما كان عليه ، كإنبات شجرة صالحة بجانبِ أخرى فاسدة ..ثم ( بيان ) فساد ما كان عليه ثالثاً ، كقلع الشجرة الفاسدة من جذورها بعد استقرار الشجرة الصالحة ونموها ..وينبغي الالتفات في كل هذه المراحل إلى عدم ( غرس ) اليأس والتذمر في نفس المخاطب ، الذي حمل تلك العقيدة الفاسدة في برهة من حياته ، لأنه سيحمل ثقل الندامة من تلقاء نفسه لتضييع عمره في سبيل الباطل .",thoughts,الومضات #أمل # إيمان,false,2025-03-06,2025-08-10,e2841233-397e-4ade-9351-0c71de3aebd4,,
8bdf531e-9a0a-4185-965b-0941e9178ce5,"الومضة رقم 512: مقياس الشّفافية
إن من مقاييس حياة الروح وشفافيتها أمور ، الأول: وهي ( الصلاة ) الخاشعة ، الثاني: وهو ( التأثر ) بمصائب أهل البيت (ع) ، والثالث: وهو ( التعلق ) القلبي بمن هو إمام عصره وحجة زمانه ..فالأول كاشف عن قربه من الغاية ، والثاني كاشف عن قربه من الوسيلة العامة ، والثالث كاشف عن قربه من الوسيلة الخاصة يوم يدعى كل أناس بإمامهم ..ومن المعلوم أن المؤمن لا غنى له عن كل ذلك ، إذ أن بكل واحد من تلك الأمور الثلاثة ، يكتمل بُـعدٌ من أبعاده .",thoughts,الومضات #إيمان,false,2025-03-06,2025-08-06,e2841233-397e-4ade-9351-0c71de3aebd4,,
8bfaf82a-3392-4abd-b0e9-c388ed3b2d14,"الومضة رقم 251: المنح الموهوبة
إن من المتعارف بين الخلق ( منح ) جائزة كبرى ، بعد ( تراكم ) الموجبات الجزئية لهـا ..كالمنح الدراسية الموهوبه في آخر الفصل لمن أحرز الدرجات العالية في كل فصول سنته ..والأمر في معاملة المولى لعبيده يشبه ذلك ، فبعد الطاعات الجزئية المتواصلة في كل مناسبات الشهور ، يمنح الحق عبده ( رتبة ) عالية من رتب القرب ، كمقام الرضا والسكون إلى الحق ، أو ( مقدمة ) من مقدمات تلك الرتب ، كاستضافته إلى بيته الحرام ، أو إلى مشاهد أحد أوليائه العظام ، مما يفتح له أفقاً جديدا للسير الحثيث نحو الحق المتعال ..ومن طرائف الأثر في مجال إستضافة الحق لأوليائه ، ما روي - في الاحتجاج - عن الإمام السجاد (ع) عندما دخل مكة ، وقد اشتد بالناس العطش وقال لمن هناك من العبّـاد: أما فيكم أحد يحبه الرحمن ؟!.. فقالوا: علينا الدعاء وعليه الإجابة ، فقال (ع): ابعدوا عن الكعبة فلو كان فيكم أحد يحبه الرحمن لأجابه..ثم أتى الكعبة فخر ساجداً ، فسُمع يقول في سجوده: { سيدي بحبك لي ، إلا سقيتهم الغيث }..فما استتم كلامه حتى أتاهم الغيث كأفواه القرب ، فقيل له: من أين علمت أنه يحبك ؟!.. فقال (ع) : { لولم يحبني لم يستزرني ، فلما استزارني علمت أنه يحبني ، فسألته بحبه لي فأجابني }، وأنشأ يقول:
من عرف الرب فلم تُـغنه     معرفة الرب فذاك الشقي",thoughts,الومضات #أمل # إيمان # سكون,false,2025-03-06,2025-05-11,e2841233-397e-4ade-9351-0c71de3aebd4,,
8c3a7b8d-3ac7-443f-9be5-af7e648bc536,عن عثمان بن عفان رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم: (من توضأ فأحسن الوضوء خرجت خطاياه من جسده حتى تخرج من تحت أظفاره) رواه مسلم,hadiths,الأحاديث القصار #إيمان,false,2025-03-06,2025-07-19,e2841233-397e-4ade-9351-0c71de3aebd4,,
8c8b0a3a-dace-4eb3-8450-0e59246ac6c6,﴿إِنَّ اللَّهَ لا يَغفِرُ أَن يُشرَكَ بِهِ وَيَغفِرُ ما دونَ ذلِكَ لِمَن يَشاءُ وَمَن يُشرِك بِاللَّهِ فَقَد ضَلَّ ضَلالًا بَعيدًا ۝ إِن يَدعونَ مِن دونِهِ إِلّا إِناثًا وَإِن يَدعونَ إِلّا شَيطانًا مَريدًا ۝ لَعَنَهُ اللَّهُ وَقالَ لَأَتَّخِذَنَّ مِن عِبادِكَ نَصيبًا مَفروضًا ۝ وَلَأُضِلَّنَّهُم وَلَأُمَنِّيَنَّهُم وَلَآمُرَنَّهُم فَلَيُبَتِّكُنَّ آذانَ الأَنعامِ وَلَآمُرَنَّهُم فَلَيُغَيِّرُنّ َخَلقَ اللَّهِ وَمَن يَتَّخِذِ الشَّيطانَ وَلِيًّا مِن دونِ اللَّهِ فَقَد خَسِرَ خُسرانًا مُبينًا ۝ يَعِدُهُم وَيُمَنّيهِم وَما يَعِدُهُمُ الشَّيطانُ إِلّا غُرورًا ۝ أُولئِكَ مَأواهُم جَهَنَّمُ وَلا يَجِدونَ عَنها مَحيصًا ۝ وَالَّذينَ آمَنوا وَعَمِلُوا الصّالِحاتِ سَنُدخِلُهُم جَنّاتٍ تَجري مِن تَحتِهَا الأَنهارُ خالِدينَ فيها أَبَدًا وَعدَ اللَّهِ حَقًّا وَمَن أَصدَقُ مِنَ اللَّهِ قيلًا﴾ [النساء: ١١٦-١٢٢],verses,القرآن الكريم #أمل # إيمان,false,2025-03-06,2025-03-21,e2841233-397e-4ade-9351-0c71de3aebd4,,
8cb2c78b-22ac-49a8-9742-7e2bf890c4b5,عن أبي هريرة رضي الله عنه أن النبي صلى الله عليه وسلم قال: (خير يوم طلعت عليه الشمس يوم الجمعة، فيه خلق آدم، وفيه أدخل الجنة، وفيه أخرج منها، ولا تقوم الساعة إلا في يوم الجمعة) رواه مسلم,hadiths,الأحاديث القصار #إيمان,false,2025-03-06,2025-08-26,e2841233-397e-4ade-9351-0c71de3aebd4,,
8cd52e56-dd04-4695-9100-f9dd1eda8dba,﴿لا يُسأَلُ عَمّا يَفعَلُ وَهُم يُسأَلونَ﴾ [الأنبياء: ٢٣],verses,القرآن الكريم #حكمة,false,2025-03-06,2025-08-16,e2841233-397e-4ade-9351-0c71de3aebd4,,
8ce18dc6-1e54-4ebe-9f6c-3ab5fd5b162b,     الْبَرُّ العطوف على عباده ببره ولطفه، مَنَّ على السائلين بحسن عطائه، وصدقهم فيما وعد.,hadiths,أسماء الله الحسنى #أمل,false,2025-03-06,2025-04-02,e2841233-397e-4ade-9351-0c71de3aebd4,,
8cecaf66-99c7-4fe2-a264-6a94d8853b26,"الومضة رقم 482: قطع العلائق
إن على طالبي الكمال الالتفات إلى أن العبد لو قطع كل تعلقاته بما سوى الحق ، وأبقى علقة واحدة ، فإن تلك العلقة الواحدة كافية لأن تجعله متثاقلاً إلى الأرض ، بما يمنعه من الطيران في الأجواء العليا للعبودية ..فإن مَثَله كمثل الطير المشدود إلى الأرض ، سواء كان ذلك ( الإنشداد ) بحبل واحد أو بحبال شتى ، فالنتيجة في الحالتين واحدة ، وهي الارتطام بالأرض كلما حاول الصعود ..ولهذا حذّرت النصوص القرآنية والروايات المتعددة من الشرك : خفيّـه وجلـيّه ، إذ أن الالتفات إلى غير الحق - ولو في مورد واحد - لهو صورة من صور الشرك في التوجه والالتفات ، وهو الذي يمثل روح العبادة ..ومن هنا يمكن القول - بقطع - أنه لا مجال ( للخلاص ) والكمال ، إلا بإتباع أسلوب ( المراقبة ) المستوعبة للجوارح والجوانح معاً ، لنفي كل صور الشرك المهلكة بجليّـها ، والمانعة من التكامل بخفيّـها .",thoughts,الومضات #إيمان # حب,false,2025-03-06,2025-07-27,e2841233-397e-4ade-9351-0c71de3aebd4,,
8e45356e-854a-49e0-a8f3-d1fdb27d821d,"الومضة رقم 451: إلقاء الرعب
إن من مظاهر تصرف الحق في القلوب ، هو ما ألقاه من الرعب في نفوس المشركين بعد انتصارهم في غزوة أحد ، فلم يكن بينهم وبين القضاء على الإسلام إلا قتل النبي (ص) ودخولهم المدينة واستباحة أهلها وإعادة الأمر جاهلية أخرى ..ولكن الحق قذف في قلوبهم ( الرعب ) وحال دون قيامهم بذلك كله ، فقفلوا راجعين - مع هزيمتهم للمسلمين - إلى مكة ، وهم يقولون وكأنهم استيقظوا بعد سبات: { لا محمداً قتلنا ، ولا الكواعب أردفنا }..وهذا هو سبيل الحق في ( نصرة ) المؤمنين طوال التأريخ ، سواءً في حياتهم الخاصة ، أو في معركتهم مع أعداء الدين .",thoughts,الومضات #أمل # نجاح,false,2025-03-06,2025-07-16,e2841233-397e-4ade-9351-0c71de3aebd4,,
8eb026dc-5256-405a-b6fb-688b66a1d2e0,"الومضة رقم 515: الذكر بعد الطاعة
إن العبد الغافل يعطي لنفسه الحق في شيء من الاسترخاء والترسّل ، بعد أدائه لفريضة واجبة أو مستحبة ، وكأنه فرغ من وظائف العبودية بكل أقسامها ، فما عليه إلا أن يرتع ويلعب كما يلعب الصبيان بعد فراغهم مما ألزموا به من تكاليفَ ثقلت عليهم ..والحال أن القرآن الكريم يذّكر العباد بعكس ذلك ، إذ يحثهم بعد صلاة ( الجمعة ) ، على الانتشار في الأرض ، وابتغاء فضل الله تعالى ، ثم يدعوهم إلى الذكر الكثير ليتحقق لهم الفلاح ..كما يدعوهم إلى ذكره عند ( الإفاضة ) من عرفات - بعدما استفرغوا فيها جهدهم بالدعاء - فيطالبهم بذكره عند المشعر الحرام ..وكذلك يحثهم على ذكره عند ( قضاء ) المناسك فيقول تعالى: { فإذا قضيتم مناسككم فاذكروا الله كذكركم آباءكم أو أشدّ ذكراً }..والحال أن أغلب الخلق يخرجون عن الذكر الكثير ، بل يدخلون في عالم الغفلة من أوسع أبوابه ، بعد قضاء المناسك ، اعتمادا على المغفرة التي شملتهم فيها .",thoughts,الومضات #أمل # إيمان,false,2025-03-06,2025-08-07,e2841233-397e-4ade-9351-0c71de3aebd4,,
8f8e4b20-8904-4aab-b94b-9f3b88269183,﴿رَبَّنا لا تُزِغ قُلوبَنا بَعدَ إِذ هَدَيتَنا وَهَب لَنا مِن لَدُنكَ رَحمَةً إِنَّكَ أَنتَ الوَهّابُ ۝ رَبَّنا إِنَّكَ جامِعُ النّاسِ لِيَومٍ لا رَيبَ فيهِ إِنَّ اللَّهَ لا يُخلِفُ الميعادَ﴾ [آل عمران: ٨-٩],verses,القرآن الكريم #أمل,false,2025-03-06,2025-03-06,e2841233-397e-4ade-9351-0c71de3aebd4,,
